id,occurrences,volumes,source_families,source_note,sample_documents
3ce764d8d71d,1,frus1981-88v38,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Alison Fortier Files, Subject File, Foreign Aid/Earmark. No classification marking. Identical letters were sent to the following members of Congress: Silvio Conte, David Obey, Mickey Edwards, John Stennis, Mark Hatfield, Jamie Whitten, Daniel Inouye, and Robert Kasten. (Ibid.)",frus1981-88v38/d398
57b3059c139d,1,frus1981-88v05,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Alton Keel Files, Iceland Planning (10/08/1986); NLR–281–2–4–1–2. Secret.",frus1981-88v05/d299
24150e271e16,1,frus1981-88v44p1,Reagan Library - Staff/Subject Files,"Source: Reagan Library, Alton Keel Files, Subject File, Ballistic Missile Defense. No classification marking. Drafted by Keel, who hand wrote the notes. The editor transcribed the portion of the text here specifically for this volume. An image of the notes is Appendix A. According to the President’s Daily Diary, Reagan met with Bush, Weinberger, Crowe, Regan, Poindexter, and Keel in the Oval Office from 11 until 11:58 a.m. (Reagan Library, President’s Daily Diary) No formal memorandum of conversation was found.",frus1981-88v44p1/d155
f3d73518a5f1,1,frus1981-88v44p1,Reagan Library - Staff/Subject Files,"Source: Reagan Library, Alton Keel Files, Subject File, ICBM Modernization. Secret; Sensitive. Sent for action. Printed from an uninitialed copy.",frus1981-88v44p1/d153
0ba03e37111b,1,frus1981-88v44p1,Reagan Library - Staff/Subject Files,"Source: Reagan Library, Alton Keel Files, Subject File, ICBM Modernization. Secret. Sent for action.",frus1981-88v44p1/d117
9e38a917f1da,1,frus1981-88v44p1,Reagan Library - Staff/Subject Files,"Source: Reagan Library, Alton Keel Files, Subject File, ICBM Modernization. Top Secret. Sent for action. Keel drew an arrow point to Douglass’s name in the “From” line and wrote: “from AK—see note.”",frus1981-88v44p1/d123
7d05fc1ce860,1,frus1981-88v05,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Alton Keel Files, Subject File, Iceland Planning 10/04/1986–10/06/1986; NLR–281–1–47–2–5. Secret; Sensitive. Copies were sent to Bush and Regan. Although the paper is undated, in an October 4 covering memorandum forwarding the paper to Reagan, Poindexter wrote: “I believe the way the Soviets handled Daniloff’s arrest illustrates some important differences in Soviet and American psychology, and that these are relevant to our tactics in other negotiations with the Soviets. Therefore, I asked Jack Matlock to summarize these points. You may wish to take a look at Jack’s paper, which has some thoughts that will be useful to bear in mind as you prepare for your meeting with Gorbachev in Reykjavik.”",frus1981-88v05/d295
7c7671667447,1,frus1981-88v38,Other archival source,"Source: Reagan Library, Assistant to the President for National Security Affairs Chron File, Case file 8202960; NLR–812–88–15–1–6. Confidential. Sent for information. A stamped notation reads “Noted” at the top of the memorandum.",frus1981-88v38/d274
d6bbe6a662a2,1,frus1981-88v41,Reagan Library - W Files,"Source: Reagan Library, Bandow Files, [LOS: December 1981]. Unclassified. The classified attachments to this document have not been found.",frus1981-88v41/d134
6f0c16ade446,1,frus1981-88v41,Reagan Library - W Files,"Source: Reagan Library, Bandow Files, [LOS: June-August 1981 Cables]. Secret; Immediate. Drafted by Ratiner; cleared by MacDonald; approved by Malone. Sent to Bandow and Guhin.",frus1981-88v41/d130
81eb8890973e,1,frus1981-88v41,Reagan Library - W Files,"Source: Reagan Library, Bandow Files, Bandow Paper for the Tenth Session of the Conference on the Law of the Sea, Feb 13, 1981. Secret. Drafted by Wulf. Sent through Busby.",frus1981-88v41/d115
2a6233dc481f,1,frus1981-88v41,Reagan Library - W Files,"Source: Reagan Library, Bandow Files, Report of the U.S. Delegation to the Tenth Session to the Third U.N. Conference to the LOS, March 9–April 24, 1981. Confidential. The document is a classified supplement to an unclassified report of the U.S. Delegation. (Ibid.) Attached but not printed is a “Drafting Committee Report: January 12–March 2, 1981.”",frus1981-88v41/d123
b938462757be,1,frus1981-88v03,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Blair Files, Brezhnev Correspondence 1981, 03/11/1981–03/24/1981. Secret. Printed from an unofficial translation. In a covering memorandum to Allen, March 7, Bremer wrote that Bessmertnykh handed the letter to Acting Secretary Stoessel on the afternoon of March 6, and that the Department of State translated it “during the night.” He went on to say: “The Secretary believes we should conduct a thorough analysis and consult with key allies prior to transmission of a response. We further recommend against publicly acknowledging receipt of the letter, unless the Soviets make the fact public.”",frus1981-88v03/d26
d23b7a77f340,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 320—AIDS Policy (4). No classification marking. Drafted by Goff, who forwarded the paper to Roper under an October 22 covering memorandum in which he wrote: “As requested, I am enclosing a copy of the Department of State Action Plan for Acquired Immune Deficiency Syndrome for the October 24 meeting of the Domestic Policy Council Working Group on Health Policy. Dr. Eben H. Dustin, Medical Director, will attend the meeting.”",frus1981-88v41/d8
739f96ce479e,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 320—AIDS Policy (Jan–Jun 1987). No classification marking. A stamped notation on the memorandum reads: “The President has seen” with 5/27 filled in on the line provided.",frus1981-88v41/d27
c791fa0005c8,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 330—Stratospheric Ozone (1985 to June 1987) [1]. No classification marking. Drafted by Butcher on November 16 and revised on November 26; cleared in OES, OES/ENH, L, L/OES, L/T, L/EBC, E, EB, IO, M/MO, M/COMP, EPA, NASA, NOAA, Commerce, USTR, DPC, CEQ, DOE, and OMB. A stamped notation on the memorandum indicates that Wallis saw it.",frus1981-88v41/d355
6eafa6f3c305,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 330—Stratospheric Ozone (1985 to June 1987) [2]. Limited Official Use; Priority. Drafted by Losey; cleared in EPA/OIA, EPA/OAR, NOAA, Interior, Energy, USTR, L/OES, Commerce, and NASA. Sent priority to all OECD capitals, Algiers, Bangkok, Bogota, Brasilia, Bucharest, Budapest, Buenos Aires, Cairo, Caracas, Dakar, USUN Geneva, Hong Kong, Jakarta, Kuala Lumpur, Kuwait City, Lagos, Lilongwe, Lima, Manila, Mexico City, Montevideo, Moscow, Nairobi, New Delhi, Ouagadougou, Rabat, Santiago, Seoul, Singapore, Sofia, Tel Aviv, Tunis, and USUN Vienna.",frus1981-88v41/d362
531ba5163622,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 330—Stratospheric Ozone (1985 to June 1987) [6]. Limited Official Use; Immediate. Sent Immediate for information to Nairobi, USUN Geneva, and USUN New York.",frus1981-88v41/d358
abec3bb7968f,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 330—Stratospheric Ozone (1985 to June 1987) [7]. No classification marking. In the top margin, an unknown hand wrote: “Wed 2:00 5806 Climate Friday 1:00 p.m. Thursday 3:30 pm. JR Spradley’s proposal.”",frus1981-88v41/d361
85173e9eeeea,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, 330—Stratospheric Ozone (September 1987) [4]. Unclassified; Immediate.",frus1981-88v41/d374
180473df8d9e,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, DPC Meeting Minutes 1987–1988 (2). No classification marking. The meeting took place in the Cabinet Room at the White House.",frus1981-88v41/d28
ab7200832202,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, DPC Meeting Minutes 1987–1988 (2). No classification marking. The meeting took place in the Roosevelt Room at the White House.",frus1981-88v41/d26
135f58b6b2e9,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Bledsoe, Ralph: Files, DPC Meeting Minutes—1987–1989 (2). Confidential. The meeting took place in the Roosevelt Room at the White House.",frus1981-88v41/d369
958dc2d89bc2,1,frus1981-88v11,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, C Files, 8850150–8850174. Secret. Copied to Bush and Duberstein. Prepared by Brooks. Printed from an uninitialed copy. Brooks and Linhard sent the memorandum to Powell for signature under cover of an August 5 memorandum. (Ibid.) (S)",frus1981-88v11/d318
7c7b5013ea64,1,frus1981-88v01,Other archival source,"Source: Reagan Library, C.W. Burleigh Leonard Files, Cabinet Council on Food and Agriculture Minutes, 02/23/1982–12/17/1982 (1). No classification marking. All brackets are in the original. No drafting information appears on the minutes; presumably drafted by McClaughry. McClaughry sent the memorandum to the members of the Council under a February 26 covering memorandum. (Ibid.)",frus1981-88v01/d81
dce166a4dc91,1,frus1981-88v06,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Carlucci Files, Chronology—Official (12/31/1986–01/25/1987). Top Secret; Sensitive. Copied to Regan.",frus1981-88v06/d11
072ee2097f1e,1,frus1981-88v06,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Carlucci Files, Memos for the Record 1987. Secret.",frus1981-88v06/d58
59ba6edcc688,1,frus1981-88v06,Reagan Library - President's Daily Diary/Schedule,"Source: Reagan Library, Carlucci Files, Secretary Shultz (01/21/87–03/12/87). No classification marking. Presumably drafted by Carlucci. The meeting took place in the Oval Office at the White House and lasted from 1:32 to 2:06 p.m. (Reagan Library, President’s Daily Diary)",frus1981-88v06/d21
32957e36f6d5,1,frus1981-88v41,Reagan Library - Staff/Subject/Directorate Files,"Source: Reagan Library, Carlucci Files, Secretary Shultz (03/13/1987–04/15/1987). No classification marking.",frus1981-88v41/d92
